"","Year","113 Cause Name","Cause Name","State","Deaths","Age-adjusted Death Rate","Employer","Non-Group","Medicaid","Medicare","Military","Uninsured","Total","Region","low_income_insurance"
"554",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Texas",4256,16,0.475,0.061,0.17,0.103,"0.017",0.174,1,"Southwest",0.344
"555",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Utah",384,15.4,0.601,0.09,0.112,0.096,"0.012",0.09,1,"West",0.202
"556",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Vermont",29,3.3,0.463,0.049,0.281,0.158,"0.007",0.042,1,"Northeast",0.323
"557",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Virginia",1618,16.9,0.537,0.069,0.119,0.139,"0.048",0.088,1,"Southeast",0.207
"558",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Washington",439,5.3,0.518,0.061,0.208,0.133,"0.02",0.061,1,"West",0.269
"559",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","West Virginia",436,17.1,0.429,0.037,0.28,0.184,"0.013",0.058,1,"Southeast",0.338
"560",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wisconsin",922,12.5,0.566,0.06,0.168,0.148,"0.007",0.051,1,"Midwest",0.219
"561",2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wyoming",63,9.5,0.521,0.066,0.126,0.142,"0.021",0.123,1,"West",0.249
"562",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alabama",2755,55.5,0.469,0.067,0.201,0.151,"0.02",0.092,1,"Southeast",0.293
"563",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alaska",439,63.1,0.47,0.045,0.193,0.08,"0.067",0.145,1,"West",0.338
"564",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arizona",4010,54.2,0.433,0.066,0.235,0.151,"0.016",0.1,1,"Southwest",0.335
"565",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arkansas",1604,51.8,0.42,0.068,0.267,0.15,"0.016",0.08,1,"Southeast",0.347
"566",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","California",13213,32,0.463,0.075,0.272,0.106,"0.01",0.074,1,"West",0.346
"567",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Colorado",2880,51.2,0.505,0.081,0.194,0.12,"0.023",0.077,1,"West",0.271
"568",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Connecticut",1978,50.3,0.546,0.062,0.202,0.133,"0.007",0.049,1,"Northeast",0.251
"569",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Delaware",516,52.4,0.525,0.057,0.194,0.155,"0.012",0.058,1,"Northeast",0.252
"570",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Florida",12561,54.9,0.393,0.101,0.19,0.172,"0.019",0.125,1,"Southeast",0.315
"571",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Georgia",4701,45.8,0.475,0.074,0.179,0.118,"0.024",0.129,1,"Southeast",0.308
"572",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Hawaii",577,35.3,0.554,0.046,0.176,0.139,"0.051",0.035,1,"West",0.211
"573",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Idaho",849,49.5,0.472,0.104,0.168,0.138,"0.015",0.103,1,"West",0.271
"574",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Illinois",5508,41,0.531,0.067,0.203,0.127,"0.006",0.065,1,"Midwest",0.268
"575",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Indiana",3496,51.6,0.533,0.058,0.179,0.141,"0.008",0.081,1,"Midwest",0.26
"576",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Iowa",1608,45.8,0.543,0.068,0.196,0.144,"0.008",0.04,1,"Midwest",0.236
"577",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kansas",1444,45.7,0.536,0.083,0.139,0.134,"0.023",0.084,1,"Midwest",0.223
"578",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kentucky",3194,71,0.462,0.052,0.267,0.15,"0.017",0.052,1,"Southeast",0.319
"579",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Louisiana",2710,57.4,0.433,0.071,0.253,0.127,"0.015",0.102,1,"Southeast",0.355
"580",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maine",909,62.4,0.479,0.073,0.194,0.16,"0.016",0.079,1,"Northeast",0.273
"581",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maryland",2271,35.7,0.557,0.063,0.178,0.122,"0.019",0.061,1,"Northeast",0.239
"582",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Massachusetts",3831,52.8,0.556,0.053,0.239,0.121,"0.006",0.025,1,"Northeast",0.264
"583",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Michigan",5313,50.5,0.507,0.059,0.226,0.148,"0.006",0.053,1,"Midwest",0.279
"584",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Minnesota",2697,43.8,0.562,0.073,0.179,0.137,"0.007",0.042,1,"Midwest",0.221
"585",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Mississippi",1803,59.2,0.422,0.06,0.248,0.133,"0.019",0.118,1,"Southeast",0.366
"586",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Missouri",3625,57,0.517,0.078,0.146,0.154,"0.015",0.09,1,"Midwest",0.236
"587",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Montana",626,54.1,0.434,0.096,0.205,0.159,"0.023",0.084,1,"West",0.289
"588",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nebraska",772,37,0.55,0.086,0.128,0.129,"0.017",0.089,1,"Midwest",0.217
"589",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nevada",1395,46,0.482,0.065,0.193,0.131,"0.018",0.111,1,"West",0.304
"590",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Hampshire",924,66.6,0.574,0.059,0.135,0.159,"0.01",0.064,1,"Northeast",0.199
"591",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Jersey",3839,40.8,0.559,0.057,0.174,0.128,"<.01",0.077,1,"Northeast",0.251
"592",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Mexico",1487,69.5,0.369,0.05,0.325,0.141,"0.025",0.09,1,"Southwest",0.415
"593",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New York",7354,34.2,0.492,0.059,0.264,0.119,"0.005",0.061,1,"Northeast",0.325
"594",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Carolina",5476,52.2,0.455,0.082,0.187,0.144,"0.027",0.105,1,"Southeast",0.292
"595",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Dakota",371,45.4,0.556,0.099,0.111,0.13,"0.026",0.078,1,"Midwest",0.189
"596",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Ohio",7999,66.6,0.523,0.049,0.213,0.151,"0.009",0.056,1,"Midwest",0.269
"597",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oklahoma",2592,64.1,0.45,0.066,0.182,0.145,"0.019",0.138,1,"Southwest",0.32
"598",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oregon",2105,46,0.468,0.076,0.233,0.152,"0.009",0.062,1,"West",0.295
"599",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Pennsylvania",8410,61.8,0.515,0.067,0.199,0.155,"0.006",0.058,1,"Northeast",0.257
"600",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Rhode Island",675,56.6,0.52,0.069,0.22,0.141,"0.008",0.042,1,"Northeast",0.262
"601",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Carolina",3012,58.9,0.453,0.068,0.201,0.155,"0.024",0.099,1,"Southeast",0.3
"602",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Dakota",505,53.4,0.527,0.085,0.142,0.14,"0.024",0.083,1,"Midwest",0.225
"603",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Tennessee",4238,61.1,0.466,0.068,0.213,0.143,"0.019",0.091,1,"Southeast",0.304
"604",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Texas",10536,38.6,0.47,0.069,0.175,0.102,"0.018",0.166,1,"Southwest",0.341
"605",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Utah",1211,43.8,0.601,0.093,0.117,0.093,"0.011",0.085,1,"West",0.202
"606",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Vermont",372,54.8,0.481,0.058,0.267,0.15,"0.008",0.036,1,"Northeast",0.303
"607",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Virginia",3710,42.4,0.54,0.072,0.115,0.138,"0.047",0.088,1,"Southeast",0.203
"608",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Washington",3221,41.4,0.509,0.065,0.213,0.13,"0.025",0.059,1,"West",0.272
"609",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","West Virginia",1705,89.7,0.434,0.036,0.287,0.182,"0.011",0.049,1,"Southeast",0.336
"610",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wisconsin",3575,55.6,0.558,0.062,0.175,0.143,"0.009",0.052,1,"Midwest",0.227
"611",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wyoming",371,61.9,0.521,0.087,0.126,0.13,"0.027",0.11,1,"West",0.236
"612",2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","United States",161374,47.4,0.489,0.07,0.208,0.132,"0.015",0.086,1,"US",0.294
"613",2016,"All Causes","All causes","Alabama",52466,920.4,0.469,0.067,0.201,0.151,"0.02",0.092,1,"Southeast",0.293
"614",2016,"All Causes","All causes","Alaska",4494,745.6,0.47,0.045,0.193,0.08,"0.067",0.145,1,"West",0.338
"615",2016,"All Causes","All causes","Arizona",56645,675.8,0.433,0.066,0.235,0.151,"0.016",0.1,1,"Southwest",0.335
"616",2016,"All Causes","All causes","Arkansas",31756,893.2,0.42,0.068,0.267,0.15,"0.016",0.08,1,"Southeast",0.347
"617",2016,"All Causes","All causes","California",262240,616.9,0.463,0.075,0.272,0.106,"0.01",0.074,1,"West",0.346
"618",2016,"All Causes","All causes","Colorado",37530,669.5,0.505,0.081,0.194,0.12,"0.023",0.077,1,"West",0.271
"619",2016,"All Causes","All causes","Connecticut",30543,654,0.546,0.062,0.202,0.133,"0.007",0.049,1,"Northeast",0.251
"620",2016,"All Causes","All causes","Delaware",8874,746.2,0.525,0.057,0.194,0.155,"0.012",0.058,1,"Northeast",0.252
"621",2016,"All Causes","All causes","Florida",197313,666.6,0.393,0.101,0.19,0.172,"0.019",0.125,1,"Southeast",0.315
"622",2016,"All Causes","All causes","Georgia",81428,800.4,0.475,0.074,0.179,0.118,"0.024",0.129,1,"Southeast",0.308
"623",2016,"All Causes","All causes","Hawaii",10913,572,0.554,0.046,0.176,0.139,"0.051",0.035,1,"West",0.211
"624",2016,"All Causes","All causes","Idaho",13366,725,0.472,0.104,0.168,0.138,"0.015",0.103,1,"West",0.271
"625",2016,"All Causes","All causes","Illinois",107020,724.3,0.531,0.067,0.203,0.127,"0.006",0.065,1,"Midwest",0.268
"626",2016,"All Causes","All causes","Indiana",63473,835,0.533,0.058,0.179,0.141,"0.008",0.081,1,"Midwest",0.26
"627",2016,"All Causes","All causes","Iowa",29538,721.1,0.543,0.068,0.196,0.144,"0.008",0.04,1,"Midwest",0.236
"628",2016,"All Causes","All causes","Kansas",26245,756.8,0.536,0.083,0.139,0.134,"0.023",0.084,1,"Midwest",0.223
"629",2016,"All Causes","All causes","Kentucky",47827,938.4,0.462,0.052,0.267,0.15,"0.017",0.052,1,"Southeast",0.319
"630",2016,"All Causes","All causes","Louisiana",44306,870.5,0.433,0.071,0.253,0.127,"0.015",0.102,1,"Southeast",0.355
"631",2016,"All Causes","All causes","Maine",14182,759,0.479,0.073,0.194,0.16,"0.016",0.079,1,"Northeast",0.273
"632",2016,"All Causes","All causes","Maryland",48824,717.6,0.557,0.063,0.178,0.122,"0.019",0.061,1,"Northeast",0.239
"633",2016,"All Causes","All causes","Massachusetts",56961,669,0.556,0.053,0.239,0.121,"0.006",0.025,1,"Northeast",0.264
"634",2016,"All Causes","All causes","Michigan",96231,785.4,0.507,0.059,0.226,0.148,"0.006",0.053,1,"Midwest",0.279
"635",2016,"All Causes","All causes","Minnesota",43078,648.1,0.562,0.073,0.179,0.137,"0.007",0.042,1,"Midwest",0.221
"636",2016,"All Causes","All causes","Mississippi",31741,948.9,0.422,0.06,0.248,0.133,"0.019",0.118,1,"Southeast",0.366
"637",2016,"All Causes","All causes","Missouri",59873,808.2,0.517,0.078,0.146,0.154,"0.015",0.09,1,"Midwest",0.236
"638",2016,"All Causes","All causes","Montana",9905,743.2,0.434,0.096,0.205,0.159,"0.023",0.084,1,"West",0.289
"639",2016,"All Causes","All causes","Nebraska",16217,707,0.55,0.086,0.128,0.129,"0.017",0.089,1,"Midwest",0.217
"640",2016,"All Causes","All causes","Nevada",23902,762.6,0.482,0.065,0.193,0.131,"0.018",0.111,1,"West",0.304
"641",2016,"All Causes","All causes","New Hampshire",12203,721.5,0.574,0.059,0.135,0.159,"0.01",0.064,1,"Northeast",0.199
"642",2016,"All Causes","All causes","New Jersey",73155,668.5,0.559,0.057,0.174,0.128,"<.01",0.077,1,"Northeast",0.251
"643",2016,"All Causes","All causes","New Mexico",18365,753.4,0.369,0.05,0.325,0.141,"0.025",0.09,1,"Southwest",0.415
"644",2016,"All Causes","All causes","New York",154358,640.7,0.492,0.059,0.264,0.119,"0.005",0.061,1,"Northeast",0.325
"645",2016,"All Causes","All causes","North Carolina",90465,782.4,0.455,0.082,0.187,0.144,"0.027",0.105,1,"Southeast",0.292
"646",2016,"All Causes","All causes","North Dakota",6242,688.4,0.556,0.099,0.111,0.13,"0.026",0.078,1,"Midwest",0.189
"647",2016,"All Causes","All causes","Ohio",119572,832.3,0.523,0.049,0.213,0.151,"0.009",0.056,1,"Midwest",0.269
"648",2016,"All Causes","All causes","Oklahoma",39276,888.4,0.45,0.066,0.182,0.145,"0.019",0.138,1,"Southwest",0.32
"649",2016,"All Causes","All causes","Oregon",35778,705.9,0.468,0.076,0.233,0.152,"0.009",0.062,1,"West",0.295
"650",2016,"All Causes","All causes","Pennsylvania",133040,770.1,0.515,0.067,0.199,0.155,"0.006",0.058,1,"Northeast",0.257
"651",2016,"All Causes","All causes","Rhode Island",9735,690.1,0.52,0.069,0.22,0.141,"0.008",0.042,1,"Northeast",0.262
"652",2016,"All Causes","All causes","South Carolina",48130,829.8,0.453,0.068,0.201,0.155,"0.024",0.099,1,"Southeast",0.3
"653",2016,"All Causes","All causes","South Dakota",7845,719.5,0.527,0.085,0.142,0.14,"0.024",0.083,1,"Midwest",0.225
"654",2016,"All Causes","All causes","Tennessee",67857,886.3,0.466,0.068,0.213,0.143,"0.019",0.091,1,"Southeast",0.304
"655",2016,"All Causes","All causes","Texas",191966,730.6,0.47,0.069,0.175,0.102,"0.018",0.166,1,"Southwest",0.341
"656",2016,"All Causes","All causes","United States",2744248,728.8,0.489,0.07,0.208,0.132,"0.015",0.086,1,"US",0.294
"657",2016,"All Causes","All causes","Utah",17913,714.7,0.601,0.093,0.117,0.093,"0.011",0.085,1,"West",0.202
"658",2016,"All Causes","All causes","Vermont",5909,712.8,0.481,0.058,0.267,0.15,"0.008",0.036,1,"Northeast",0.303
"659",2016,"All Causes","All causes","Virginia",66473,715.5,0.54,0.072,0.115,0.138,"0.047",0.088,1,"Southeast",0.203
"660",2016,"All Causes","All causes","Washington",54769,672,0.509,0.065,0.213,0.13,"0.025",0.059,1,"West",0.272
"661",2016,"All Causes","All causes","West Virginia",22732,943.3,0.434,0.036,0.287,0.182,"0.011",0.049,1,"Southeast",0.336
"662",2016,"All Causes","All causes","Wisconsin",51815,717.9,0.558,0.062,0.175,0.143,"0.009",0.052,1,"Midwest",0.227
"663",2016,"All Causes","All causes","Wyoming",4722,720.9,0.521,0.087,0.126,0.13,"0.027",0.11,1,"West",0.236
"664",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Alabama",2507,45,0.469,0.067,0.201,0.151,"0.02",0.092,1,"Southeast",0.293
"665",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Alaska",111,25.8,0.47,0.045,0.193,0.08,"0.067",0.145,1,"West",0.338
"666",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Arizona",3082,35.8,0.433,0.066,0.235,0.151,"0.016",0.1,1,"Southwest",0.335
"667",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Arkansas",1475,41.3,0.42,0.068,0.267,0.15,"0.016",0.08,1,"Southeast",0.347
"668",2016,"Alzheimer's disease (G30)","Alzheimer's disease","California",15570,36.1,0.463,0.075,0.272,0.106,"0.01",0.074,1,"West",0.346
"669",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Colorado",1835,34.7,0.505,0.081,0.194,0.12,"0.023",0.077,1,"West",0.271
"670",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Connecticut",1035,20.3,0.546,0.062,0.202,0.133,"0.007",0.049,1,"Northeast",0.251
"671",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Delaware",329,27.4,0.525,0.057,0.194,0.155,"0.012",0.058,1,"Northeast",0.252
"672",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Florida",7155,21.5,0.393,0.101,0.19,0.172,"0.019",0.125,1,"Southeast",0.315
"673",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Georgia",4021,44.8,0.475,0.074,0.179,0.118,"0.024",0.129,1,"Southeast",0.308
"674",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Hawaii",445,20.1,0.554,0.046,0.176,0.139,"0.051",0.035,1,"West",0.211
"675",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Idaho",607,33.9,0.472,0.104,0.168,0.138,"0.015",0.103,1,"West",0.271
"676",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Illinois",3877,25.4,0.531,0.067,0.203,0.127,"0.006",0.065,1,"Midwest",0.268
"677",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Indiana",2678,34.9,0.533,0.058,0.179,0.141,"0.008",0.081,1,"Midwest",0.26
"678",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Iowa",1415,31.3,0.543,0.068,0.196,0.144,"0.008",0.04,1,"Midwest",0.236
"679",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Kansas",855,23.1,0.536,0.083,0.139,0.134,"0.023",0.084,1,"Midwest",0.223
"680",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Kentucky",1728,35.1,0.462,0.052,0.267,0.15,"0.017",0.052,1,"Southeast",0.319
"681",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Louisiana",2195,45,0.433,0.071,0.253,0.127,"0.015",0.102,1,"Southeast",0.355
"682",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Maine",577,29.6,0.479,0.073,0.194,0.16,"0.016",0.079,1,"Northeast",0.273
"683",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Maryland",1178,17.4,0.557,0.063,0.178,0.122,"0.019",0.061,1,"Northeast",0.239
"684",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Massachusetts",1708,18.6,0.556,0.053,0.239,0.121,"0.006",0.025,1,"Northeast",0.264
"685",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Michigan",4249,33.6,0.507,0.059,0.226,0.148,"0.006",0.053,1,"Midwest",0.279
"686",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Minnesota",2219,31.8,0.562,0.073,0.179,0.137,"0.007",0.042,1,"Midwest",0.221
"687",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Mississippi",1485,45.8,0.422,0.06,0.248,0.133,"0.019",0.118,1,"Southeast",0.366
"688",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Missouri",2302,30,0.517,0.078,0.146,0.154,"0.015",0.09,1,"Midwest",0.236
"689",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Montana",314,22.6,0.434,0.096,0.205,0.159,"0.023",0.084,1,"West",0.289
"690",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Nebraska",634,26.2,0.55,0.086,0.128,0.129,"0.017",0.089,1,"Midwest",0.217
"691",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Nevada",686,24.6,0.482,0.065,0.193,0.131,"0.018",0.111,1,"West",0.304
"692",2016,"Alzheimer's disease (G30)","Alzheimer's disease","New Hampshire",430,24.8,0.574,0.059,0.135,0.159,"0.01",0.064,1,"Northeast",0.199
"693",2016,"Alzheimer's disease (G30)","Alzheimer's disease","New Jersey",2435,21.1,0.559,0.057,0.174,0.128,"<.01",0.077,1,"Northeast",0.251
"694",2016,"Alzheimer's disease (G30)","Alzheimer's disease","New Mexico",583,23.5,0.369,0.05,0.325,0.141,"0.025",0.09,1,"Southwest",0.415
"695",2016,"Alzheimer's disease (G30)","Alzheimer's disease","New York",3349,13.1,0.492,0.059,0.264,0.119,"0.005",0.061,1,"Northeast",0.325
"696",2016,"Alzheimer's disease (G30)","Alzheimer's disease","North Carolina",4153,37.2,0.455,0.082,0.187,0.144,"0.027",0.105,1,"Southeast",0.292
"697",2016,"Alzheimer's disease (G30)","Alzheimer's disease","North Dakota",361,35.3,0.556,0.099,0.111,0.13,"0.026",0.078,1,"Midwest",0.189
"698",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Ohio",5031,33.4,0.523,0.049,0.213,0.151,"0.009",0.056,1,"Midwest",0.269
"699",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Oklahoma",1590,36.1,0.45,0.066,0.182,0.145,"0.019",0.138,1,"Southwest",0.32
"700",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Oregon",1786,34.8,0.468,0.076,0.233,0.152,"0.009",0.062,1,"West",0.295
"701",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Pennsylvania",4185,21.7,0.515,0.067,0.199,0.155,"0.006",0.058,1,"Northeast",0.257
"702",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Rhode Island",422,26.7,0.52,0.069,0.22,0.141,"0.008",0.042,1,"Northeast",0.262
"703",2016,"Alzheimer's disease (G30)","Alzheimer's disease","South Carolina",2481,45.3,0.453,0.068,0.201,0.155,"0.024",0.099,1,"Southeast",0.3
"704",2016,"Alzheimer's disease (G30)","Alzheimer's disease","South Dakota",449,37.1,0.527,0.085,0.142,0.14,"0.024",0.083,1,"Midwest",0.225
"705",2016,"Alzheimer's disease (G30)","Alzheimer's disease","Tennessee",3250,44.2,0.466,0.068,0.213,0.143,"0.019",0.091,1,"Southeast",0.304
